remap_userid	remap_locationid	rate	latitude	longtitude
16	339	1	39.756038000000004	-105.009394
16	1345	7	39.61721	-104.950814
16	759	450	39.739154	-104.984703
16	964	19	39.878664	-104.682105
16	847	3	33.681409	-117.87866799999999
16	336	2	33.669465	-117.82311100000001
16	12	3	33.61891	-117.928947
16	230	2	33.787794	-117.85311200000001
16	837	9	39.579155	-104.876923
16	495	6	39.551707	-104.886303
16	307	4	36.174971	-115.13722299999999
16	95	1	36.108026	-115.245001
16	1366	13	40.014986	-105.270546
16	434	11	39.729432	-104.831919
16	647	2	39.836653000000005	-105.037205
16	1372	9	39.5186	-104.761363
16	274	129	39.647765	-104.98776000000001
16	395	3	39.553877	-104.969426
16	998	3	39.58471	-104.90109
16	150	1	39.920541	-104.865808
16	983	4	39.755542999999996	-105.2211
16	1211	8	39.653599	-105.1911
16	691	27	39.250823	-106.292524
16	969	2	39.637485999999996	-106.06196399999999
16	1385	4	39.742488	-105.513608
16	1419	3	40.699457	-99.081477
16	918	4	41.25861	-95.937792
16	818	5	39.704987	-104.93359
16	140	8	39.977763	-105.13193000000001
16	184	13	51.471166	-0.452714
16	800	26	51.508415	-0.125533
16	196	2	40.58526	-105.084423
16	989	7	39.613321	-105.01665
16	1157	1	39.83943	-104.91858899999998
16	667	12	40.377206	-105.52166499999998
16	620	2	39.766098	-105.077206
16	1441	6	38.833882	-104.821363
16	312	2	39.562489	-104.80192
16	180	4	35.593933	-105.223897
16	595	3	35.084491	-106.651137
16	56	1	35.198067	-111.651273
16	1184	3	34.540024	-112.468502
16	71	4	35.024187	-110.69735700000001
16	333	1	35.528078	-108.74258400000001
16	115	4	36.903358000000004	-104.439153
16	7	2	39.993596000000004	-105.089706
16	226	3	30.202633000000002	-97.668146
16	761	2	30.263671000000002	-97.741962
16	763	1	30.262214	-97.738947
16	748	25	30.264941999999998	-97.738978
16	945	7	30.265065000000003	-97.738623
16	104	5	30.267171	-97.74631
16	485	4	30.268590999999997	-97.74566899999999
16	1040	1	30.266861	-97.745471
16	465	4	30.267153000000004	-97.743061
16	1468	1	39.718264000000005	-104.957939
16	111	3	39.736858000000005	-104.99074499999999
16	41	14	40.001204	-105.262689
16	999	3	39.755320000000005	-105.009524
16	1028	4	39.481874	-106.06676000000002
16	164	1	39.740031	-104.98018
16	236	5	39.748625	-105.00761399999999
18	409	1	37.778783000000004	-122.39071899999999
18	152	1	37.770011	-122.42224499999999
18	880	20	37.579938	-122.34626999999999
18	1166	17	37.578202000000005	-122.34764399999999
18	701	4	37.579361	-122.346108
18	1193	2	37.783743	-122.40212700000001
18	496	1	37.578715	-122.34643100000001
18	874	1	47.443483	-122.29625800000001
18	1382	4	37.577199	-122.349073
18	505	3	37.615223	-122.389979
18	1090	65	37.584103000000006	-122.366083
18	1525	4	37.579032	-122.344851
18	307	28	36.174971	-115.13722299999999
18	1250	7	37.616602	-122.404417
18	793	52	37.485215000000004	-122.236355
18	378	25	37.562992	-122.325525
18	412	2	37.441883000000004	-122.143019
18	195	3	37.507159	-122.260522
18	1467	47	37.774929	-122.41941499999999
18	1192	33	37.598546999999996	-122.387194
18	759	2	39.739154	-104.984703
18	872	11	37.520215	-122.275801
18	650	2	42.358431	-71.05977299999999
18	343	2	42.375097	-71.10560799999999
18	95	2	36.108026	-115.245001
18	68	2	34.898594	-117.02281799999999
18	988	5	37.424106	-122.166076
18	294	1	37.705766	-122.46191699999999
18	524	1	41.850033	-87.650052
18	1448	2	37.339386	-121.89495500000001
18	836	1	37.386052	-122.083851
18	465	1	30.267153000000004	-97.743061
18	1452	2	38.581571999999994	-121.4944
18	265	1	37.558546	-122.271079
18	1489	1	34.613597	-120.19265
18	1505	1	37.654656	-122.40775
18	1199	1	37.453827000000004	-122.18218700000001
19	412	1	37.441883000000004	-122.143019
19	305	2	39.756327	-104.994352
19	1448	2	37.339386	-121.89495500000001
19	1527	1	39.00027	-105.50083300000001
19	1115	8	40.167207	-105.101928
19	293	1	39.748948999999996	-105.007393
19	759	15	39.739154	-104.984703
19	153	2	40.484977	-106.83171599999999
19	1003	2	37.352778	-121.919444
19	585	3	39.861667	-104.673056
19	647	3	39.836653000000005	-105.037205
19	579	17	37.366695	-121.92590600000001
19	964	12	39.878664	-104.682105
19	1519	2	40.0078	-105.276233
19	859	2	40.016804	-105.280376
19	1326	2	40.018076	-105.27752
19	505	7	37.615223	-122.389979
19	1187	1	41.98012	-87.906247
19	1524	1	40.68987	-74.17820999999999
19	779	1	39.75083	-105.00009299999999
19	1190	4	37.250225	-119.75126399999999
19	1236	1	40.017416	-105.28073300000001
19	461	1	39.740071	-104.97725700000001
19	246	2	39.481654	-106.038352
19	855	3	40.01695	-105.280801
19	633	1	40.017193	-105.283252
19	1207	1	39.74044	-104.97176499999999
19	957	59	39.762146	-104.98248000000001
19	63	1	40.68866	-74.17954
19	1133	2	42.652578999999996	-73.756232
19	238	1	39.179503000000004	-76.667362
19	89	1	41.786626	-87.74991
19	1452	2	38.581571999999994	-121.4944
19	570	1	39.529633000000004	-119.81380300000001
19	597	1	40.760779	-111.891047
19	1058	1	41.587464000000004	-109.202904
19	1340	2	41.311367	-105.591101
19	778	1	41.139981	-104.820246
19	196	2	40.58526	-105.084423
19	1366	7	40.014986	-105.270546
19	1110	1	37.368987	-121.929934
19	1200	7	40.016906	-105.28318700000001
19	1046	1	39.719415999999995	-104.956124
19	1153	2	29.518008000000002	-98.316124
19	1011	1	40.018023	-105.280847
19	420	1	40.01574	-105.27923899999999
19	422	2	39.756277000000004	-104.991222
19	362	2	39.891653999999996	-105.763062
19	561	2	40.017842	-105.28171599999999
19	123	1	40.017210999999996	-105.28325900000002
19	960	1	40.024346	-105.28241299999999
19	1138	1	40.016203000000004	-105.28176299999998
19	41	1	40.001204	-105.262689
19	563	2	39.706098	-105.69750400000001
19	1385	1	39.742488	-105.513608
19	983	1	39.755542999999996	-105.2211
20	815	2	36.852926000000004	-75.977985
20	992	4	39.849512	-104.673856
20	759	306	39.739154	-104.984703
20	608	3	39.712495000000004	-104.99902800000001
20	39	1	38.951705	-92.33407199999999
20	713	1	39.833273	-104.728409
20	1438	1	39.665467	-105.205564
20	667	8	40.377206	-105.52166499999998
20	1197	3	39.802764	-105.087484
20	1273	2	39.855371999999996	-104.68510400000001
20	1441	1	38.833882	-104.821363
20	1080	1	38.254447	-104.60914100000001
20	115	1	36.903358000000004	-104.439153
20	180	1	35.593933	-105.223897
20	595	1	35.084491	-106.651137
20	929	1	32.221743	-110.926479
20	109	3	36.08289	-115.167427
20	891	1	37.677477	-113.061893
20	1527	1	39.00027	-105.50083300000001
20	983	6	39.755542999999996	-105.2211
20	305	1	39.756327	-104.994352
20	339	4	39.756038000000004	-105.009394
20	616	1	39.868041	-104.971924
20	1061	4	39.920541	-105.08665
20	196	1	40.58526	-105.084423
20	1046	1	39.719415999999995	-104.956124
20	432	1	39.743505	-105.01723700000001
20	647	18	39.836653000000005	-105.037205
20	434	2	39.729432	-104.831919
20	609	4	39.756432000000004	-104.994352
20	1284	3	39.6773	-105.194
20	1211	1	39.653599	-105.1911
20	620	3	39.766098	-105.077206
20	451	8	39.805695	-104.893092
20	484	2	39.751425	-105.000289
20	214	1	39.780623999999996	-104.89568
20	964	13	39.878664	-104.682105
20	1366	8	40.014986	-105.270546
20	808	1	39.751032	-104.949049
20	81	4	39.718025	-104.95325700000001
20	970	2	40.019135999999996	-105.27748700000001
20	177	1	40.017525	-105.25613999999999
20	601	2	39.754257	-104.99965900000001
20	332	2	39.689705	-104.98038100000001
20	37	2	39.75562	-105.009878
20	1115	1	40.167207	-105.101928
20	43	4	39.534702	-107.78312
20	878	11	38.573315	-109.54983999999999
21	1072	36	37.580304	-122.34367900000001
21	701	1	37.579361	-122.346108
21	1166	2	37.578202000000005	-122.34764399999999
21	1402	1	37.618889	-122.375
21	184	6	51.471166	-0.452714
21	1250	1	37.616602	-122.404417
21	1090	7	37.584103000000006	-122.366083
21	265	5	37.558546	-122.271079
21	759	12	39.739154	-104.984703
21	1432	2	39.76	-98.5
21	1190	1	37.250225	-119.75126399999999
21	1467	1	37.774929	-122.41941499999999
21	387	1	36.0	138.0
21	130	2	51.47337	-0.44778
21	505	1	37.615223	-122.389979
22	821	1	39.847192	-104.675223
22	256	4	40.019134	-105.27542700000001
22	585	1	39.861667	-104.673056
22	1303	1	33.9425	-118.40722199999999
22	970	1	40.019135999999996	-105.27748700000001
22	1200	5	40.016906	-105.28318700000001
22	1026	3	39.759412	-104.985468
22	1042	23	39.847162	-104.675178
22	950	5	44.881234	-93.20311099999999
22	360	17	40.017351	-105.277349
22	1152	1	39.063871	-108.55064899999999
22	448	2	33.639975	-84.44403199999999
22	914	2	40.018728	-105.279265
22	597	1	40.760779	-111.891047
22	1528	1	40.224578	-105.267527
22	423	4	39.756510999999996	-104.994146
22	855	4	40.01695	-105.280801
22	783	2	40.007881	-105.26953799999998
22	253	10	33.432323	-112.00723700000002
22	1060	2	40.01763	-105.278292
22	586	1	39.753341	-104.99377700000001
22	1356	7	40.018662	-105.27622
22	627	4	40.018023	-105.280847
22	797	2	40.016501	-105.26219099999999
22	1390	1	42.212444	-83.353388
22	85	1	40.016352000000005	-105.258794
22	964	11	39.878664	-104.682105
22	505	2	37.615223	-122.389979
22	1354	1	37.785834	-122.40641699999999
22	1193	2	37.783743	-122.40212700000001
22	833	6	42.207342	-83.356581
22	226	2	30.202633000000002	-97.668146
22	748	1	30.264941999999998	-97.738978
22	430	1	30.270601	-97.73423299999999
22	763	1	30.262214	-97.738947
22	945	2	30.265065000000003	-97.738623
22	1098	1	30.265056	-97.749454
22	1362	1	30.269140000000004	-97.739964
22	104	1	30.267171	-97.74631
22	257	1	40.015409999999996	-105.205991
22	647	1	39.836653000000005	-105.037205
22	236	2	39.748625	-105.00761399999999
22	645	3	33.944066	-118.408294
22	1237	1	34.391664	-118.54258600000001
22	1190	1	37.250225	-119.75126399999999
22	273	2	40.016785999999996	-105.280555
22	1346	4	40.008671	-105.277178
22	1012	3	40.038629	-105.371668
22	309	2	40.017590999999996	-105.28098999999999
22	654	1	40.007746999999995	-105.269752
22	561	3	40.017842	-105.28171599999999
22	910	1	39.753628000000006	-104.998425
22	1114	2	40.019603000000004	-105.273155
22	1473	1	40.016488	-105.28199
22	286	1	40.016597	-105.282452
22	1472	10	40.017514	-105.280251
22	1445	1	40.018759	-105.27704299999999
22	858	1	40.785596000000005	-111.980673
22	483	5	36.08685	-115.145941
22	1482	1	40.785344	-111.98223999999999
22	41	3	40.001204	-105.262689
22	1486	2	40.017112	-105.28323200000001
22	909	3	40.017583	-105.28266399999998
22	1050	1	40.018910999999996	-105.27516999999999
22	846	1	39.725371	-104.972601
22	537	1	39.727558	-104.99828899999999
22	1225	1	40.024072	-105.25606299999998
22	1353	1	39.754864000000005	-104.990141
22	461	1	39.740071	-104.97725700000001
22	554	2	40.016987	-105.263281
22	339	2	39.756038000000004	-105.009394
22	714	2	40.018221999999994	-105.25606
22	181	1	39.743592	-104.99373100000001
22	974	1	47.500274	-100.00068
22	566	6	33.349001	-111.837328
22	1188	2	33.377384	-111.9762
22	237	2	40.018289	-105.27756799999999
22	1378	1	40.01657	-105.281768
22	695	1	40.017520000000005	-105.283308
22	368	1	40.017754	-105.282728
22	320	1	39.758015	-105.011242
22	759	1	39.739154	-104.984703
22	117	1	40.017492	-105.278085
22	1241	3	33.640190000000004	-84.42673
22	420	1	40.01574	-105.27923899999999
22	567	1	40.018865000000005	-105.278907
22	1292	1	40.017751000000004	-105.282748
22	547	1	40.016985	-105.280634
22	47	2	47.4436	-122.30306599999999
22	575	1	33.748995	-84.387982
22	1061	2	39.920541	-105.08665
22	1401	2	45.589394	-122.593453
22	687	1	29.424121999999997	-98.493628
24	759	267	39.739154	-104.984703
24	1197	501	39.802764	-105.087484
24	1272	3	39.929957	-105.13088300000001
24	647	33	39.836653000000005	-105.037205
24	992	1	39.849512	-104.673856
24	157	2	40.016203000000004	-105.28176299999998
24	667	7	40.377206	-105.52166499999998
24	957	88	39.762146	-104.98248000000001
24	390	1	39.738127	-105.005606
24	881	5	39.762352	-104.98236599999998
24	590	9	39.750518	-104.99913500000001
24	255	1	39.861667	-104.673056
24	1416	3	39.745948	-104.997272
24	642	2	39.758711	-104.989189
24	853	3	39.731926	-104.962023
24	1445	1	40.018759	-105.27704299999999
24	1011	3	40.018023	-105.280847
24	779	2	39.75083	-105.00009299999999
24	768	3	39.754373	-104.990778
24	562	2	39.764486	-104.97975100000001
24	434	8	39.729432	-104.831919
24	1061	18	39.920541	-105.08665
24	903	2	39.750502000000004	-104.99911399999999
24	616	3	39.868041	-104.971924
24	964	21	39.878664	-104.682105
24	505	8	37.615223	-122.389979
24	1072	2	37.580304	-122.34367900000001
24	1212	5	37.78177	-122.404624
24	1042	3	39.847162	-104.675178
24	1193	12	37.783743	-122.40212700000001
24	1148	1	37.786894000000004	-122.403101
24	1467	30	37.774929	-122.41941499999999
24	1250	3	37.616602	-122.404417
24	620	5	39.766098	-105.077206
24	1366	11	40.014986	-105.270546
24	1353	1	39.754864000000005	-104.990141
24	1026	1	39.759412	-104.985468
24	433	1	39.752531	-104.996751
24	1165	35	36.135787	-115.15232900000001
24	307	2	36.174971	-115.13722299999999
24	412	1	37.441883000000004	-122.143019
24	395	1	39.553877	-104.969426
24	150	5	39.920541	-104.865808
24	445	3	37.354108000000004	-121.95523600000001
24	1448	17	37.339386	-121.89495500000001
24	320	7	39.758015	-105.011242
24	847	3	33.681409	-117.87866799999999
24	336	2	33.669465	-117.82311100000001
24	1502	2	33.741406	-118.10478700000002
24	1264	3	33.660297	-117.999227
24	1392	1	33.745573	-117.867834
24	1372	1	39.5186	-104.761363
24	1211	2	39.653599	-105.1911
24	1432	5	39.76	-98.5
24	1147	2	39.952763	-105.168598
24	594	1	39.75557	-104.98901000000001
24	1475	3	45.523452	-122.676207
24	453	1	38.900112	-77.01636500000001
25	563	2	39.706098	-105.69750400000001
25	1073	2	39.68954	-104.98053200000001
25	1072	63	37.580304	-122.34367900000001
25	1217	3	39.847162	-104.675178
25	701	1	37.579361	-122.346108
25	759	128	39.739154	-104.984703
25	409	2	37.778783000000004	-122.39071899999999
25	992	1	39.849512	-104.673856
25	1527	3	39.00027	-105.50083300000001
25	1467	3	37.774929	-122.41941499999999
25	1407	2	37.613825	-122.486919
25	880	1	37.579938	-122.34626999999999
25	449	2	37.616476	-122.3839
25	1228	2	30.26495	-97.738952
25	1088	1	30.261989	-97.739457
25	10	1	35.142753000000006	-120.641283
25	819	1	35.616349	-119.694294
25	1047	1	39.550538	-107.324776
25	1162	2	39.757712	-105.010947
25	594	3	39.75557	-104.98901000000001
25	957	284	39.762146	-104.98248000000001
25	1166	1	37.578202000000005	-122.34764399999999
25	500	1	34.052234000000006	-118.24368500000001
25	56	2	35.198067	-111.651273
25	1273	1	39.855371999999996	-104.68510400000001
25	837	2	39.579155	-104.876923
25	881	39	39.762352	-104.98236599999998
25	164	1	39.740031	-104.98018
25	975	1	39.640264	-106.374195
25	162	15	39.7435	-104.980177
25	1402	3	37.618889	-122.375
25	875	7	39.716361	-104.987541
25	434	1	39.729432	-104.831919
25	1139	1	39.76201	-105.01621599999999
25	1447	4	39.703291	-104.932505
25	585	3	39.861667	-104.673056
25	1046	1	39.719415999999995	-104.956124
25	460	1	40.633333	-73.783333
25	496	2	37.578715	-122.34643100000001
25	505	12	37.615223	-122.389979
25	964	14	39.878664	-104.682105
25	970	2	40.019135999999996	-105.27748700000001
25	1001	11	39.740184	-104.948384
25	1029	2	39.759803999999995	-104.984255
25	1232	4	39.716439	-104.98762099999999
25	609	2	39.756432000000004	-104.994352
25	717	1	40.017068	-105.28541000000001
25	779	4	39.75083	-105.00009299999999
25	320	26	39.758015	-105.011242
25	651	1	45.58961	-122.59212099999999
25	769	18	39.848233	-104.675031
25	1519	2	40.0078	-105.276233
25	1071	2	40.016232	-105.284228
25	1151	1	39.761864	-105.01613600000002
25	224	4	39.760044	-104.983942
25	1454	3	39.750298	-105.00008600000001
25	673	2	39.713571	-104.98795700000001
25	258	2	40.777774	-73.873189
25	437	3	39.763069	-105.00560700000001
25	1397	6	39.747863	-104.999696
25	579	6	37.366695	-121.92590600000001
25	888	13	39.73333	-104.991102
25	1109	1	39.74044	-104.97176499999999
25	1104	3	39.75015	-105.00028
25	416	6	39.718907	-104.987499
25	1200	1	40.016906	-105.28318700000001
25	1066	2	39.740986	-104.977627
25	537	1	39.727558	-104.99828899999999
25	358	1	39.717915999999995	-104.987283
25	598	3	39.762366	-105.03527
25	185	1	30.202231	-97.667128
25	430	5	30.270601	-97.73423299999999
25	761	7	30.263671000000002	-97.741962
25	392	1	30.268132	-97.749996
25	748	8	30.264941999999998	-97.738978
25	661	2	30.268401	-97.736078
25	945	2	30.265065000000003	-97.738623
25	1349	1	30.265603999999996	-97.740872
25	141	3	30.270048	-97.736111
25	107	3	30.258141	-97.73960699999999
25	226	1	30.202633000000002	-97.668146
25	1429	1	39.743247	-104.962952
25	1279	3	39.75213	-105.004088
25	360	7	40.017351	-105.277349
25	713	3	39.833273	-104.728409
25	903	3	39.750502000000004	-104.99911399999999
25	562	1	39.764486	-104.97975100000001
25	482	2	39.785236	-104.891552
25	497	6	33.722245	-116.37445600000001
25	910	4	39.753628000000006	-104.998425
25	1017	6	39.776639	-105.043361
25	836	4	37.386052	-122.083851
25	1199	1	37.453827000000004	-122.18218700000001
25	265	1	37.558546	-122.271079
25	1	2	39.740396000000004	-104.975265
25	111	2	39.736858000000005	-104.99074499999999
25	989	1	39.613321	-105.01665
25	521	2	39.754264	-104.997359
25	483	2	36.08685	-115.145941
25	433	1	39.752531	-104.996751
25	462	1	39.753861	-104.99541
25	181	5	39.743592	-104.99373100000001
25	1257	5	39.736823	-104.984326
25	1182	1	39.750294	-104.997723
25	37	2	39.75562	-105.009878
25	41	2	40.001204	-105.262689
25	1284	2	39.6773	-105.194
25	1453	2	39.755381	-104.996633
27	1269	1	39.838051	-104.709423
27	885	1	39.75371	-104.995135
27	1193	1	37.783743	-122.40212700000001
27	495	1	39.551707	-104.886303
27	836	1	37.386052	-122.083851
27	211	2	39.891077	-105.068532
27	830	2	39.861655999999996	-104.673177
27	236	3	39.748625	-105.00761399999999
27	797	2	40.016501	-105.26219099999999
27	1168	1	36.080055	-115.15225
27	331	1	36.121621000000005	-115.168967
27	975	1	39.640264	-106.374195
27	1148	1	37.786894000000004	-122.403101
27	769	2	39.848233	-104.675031
27	390	1	39.738127	-105.005606
27	1073	1	39.68954	-104.98053200000001
29	608	4	39.712495000000004	-104.99902800000001
29	975	1	39.640264	-106.374195
29	43	1	39.534702	-107.78312
29	211	12	39.891077	-105.068532
29	339	3	39.756038000000004	-105.009394
29	377	2	39.746233000000004	-104.99071599999999
29	1197	2	39.802764	-105.087484
29	1152	1	39.063871	-108.55064899999999
29	1047	1	39.550538	-107.324776
29	359	12	36.132252	-115.15479599999999
29	236	1	39.748625	-105.00761399999999
29	309	1	40.017590999999996	-105.28098999999999
29	775	3	30.270836	-97.753596
29	465	4	30.267153000000004	-97.743061
29	379	3	30.295207	-97.784296
29	647	27	39.836653000000005	-105.037205
29	769	4	39.848233	-104.675031
29	1335	2	47.61392	-122.35321699999999
29	214	1	39.780623999999996	-104.89568
29	759	7	39.739154	-104.984703
29	332	1	39.689705	-104.98038100000001
29	788	1	39.714804	-104.946141
29	673	1	39.713571	-104.98795700000001
29	1269	4	39.838051	-104.709423
29	594	1	39.75557	-104.98901000000001
29	390	1	39.738127	-105.005606
29	1115	1	40.167207	-105.101928
29	881	1	39.762352	-104.98236599999998
29	1473	2	40.016488	-105.28199
29	140	4	39.977763	-105.13193000000001
29	7	3	39.993596000000004	-105.089706
29	307	6	36.174971	-115.13722299999999
29	1262	5	36.097195	-115.14666499999998
29	1157	2	39.83943	-104.91858899999998
29	1061	3	39.920541	-105.08665
30	759	33	39.739154	-104.984703
30	485	1	30.268590999999997	-97.74566899999999
30	1088	22	30.261989	-97.739457
30	846	17	39.725371	-104.972601
30	994	1	32.525152	-93.750179
30	449	3	37.616476	-122.3839
30	713	3	39.833273	-104.728409
30	1273	3	39.855371999999996	-104.68510400000001
30	305	2	39.756327	-104.994352
30	1228	2	30.26495	-97.738952
30	608	5	39.712495000000004	-104.99902800000001
30	959	28	39.785198	-104.891902
30	1451	2	39.753326	-104.997946
30	1193	9	37.783743	-122.40212700000001
30	658	3	37.784428000000005	-122.404224
